"wordID","word","frequency","language"
698,"parhaillaan",9,"FIN"
699,"parin",9,"FIN"
700,"perhe",9,"FIN"
701,"pitänyt",9,"FIN"
702,"pitkä",9,"FIN"
703,"puhua",9,"FIN"
704,"ranskan",9,"FIN"
705,"ruokaa",9,"FIN"
706,"ruotsin",9,"FIN"
707,"s",9,"FIN"
708,"saaneet",9,"FIN"
709,"saisi",9,"FIN"
710,"saksassa",9,"FIN"
711,"samaa",9,"FIN"
712,"sarjan",9,"FIN"
713,"sellaista",9,"FIN"
714,"siirtyi",9,"FIN"
715,"sijaitsee",9,"FIN"
716,"sosiaali",9,"FIN"
717,"suuren",9,"FIN"
718,"syksyllä",9,"FIN"
719,"syytä",9,"FIN"
720,"tahansa",9,"FIN"
721,"toukokuuta",9,"FIN"
722,"tunnetaan",9,"FIN"
723,"tuolloin",9,"FIN"
724,"tv",9,"FIN"
725,"työ",9,"FIN"
726,"työskennellyt",9,"FIN"
727,"uudelleen",9,"FIN"
728,"vaikeaa",9,"FIN"
729,"vanhan",9,"FIN"
730,"varrella",9,"FIN"
731,"viiden",9,"FIN"
732,"vuoteen",9,"FIN"
733,"yksin",9,"FIN"
734,"ymmärtää",9,"FIN"
735,"ympäri",9,"FIN"
736,"200",8,"FIN"
737,"2000",8,"FIN"
738,"28",8,"FIN"
739,"29",8,"FIN"
740,"45",8,"FIN"
741,"aikaisemmin",8,"FIN"
742,"alue",8,"FIN"
743,"aluksi",8,"FIN"
744,"antti",8,"FIN"
745,"arvion",8,"FIN"
746,"asiassa",8,"FIN"
747,"asteen",8,"FIN"
748,"elokuuta",8,"FIN"
749,"elokuvan",8,"FIN"
750,"ely",8,"FIN"
751,"ensimmäiset",8,"FIN"
752,"esiintyy",8,"FIN"
753,"esittää",8,"FIN"
754,"esitti",8,"FIN"
755,"hakea",8,"FIN"
756,"hankkeen",8,"FIN"
757,"heille",8,"FIN"
758,"helposti",8,"FIN"
759,"henkilö",8,"FIN"
760,"huomiota",8,"FIN"
761,"ikään",8,"FIN"
762,"iski",8,"FIN"
763,"itseään",8,"FIN"
764,"järjestön",8,"FIN"
765,"joukko",8,"FIN"
766,"joutuu",8,"FIN"
767,"jussi",8,"FIN"
768,"kansan",8,"FIN"
769,"kappaletta",8,"FIN"
770,"käräjäoikeus",8,"FIN"
771,"kasvaa",8,"FIN"
772,"käydään",8,"FIN"
773,"kerta",8,"FIN"
774,"kertoa",8,"FIN"
775,"kesällä",8,"FIN"
776,"kesänä",8,"FIN"
777,"keski",8,"FIN"
778,"keskustassa",8,"FIN"
779,"kestää",8,"FIN"
780,"kisoissa",8,"FIN"
781,"kokoomuksen",8,"FIN"
782,"kommentoi",8,"FIN"
783,"kuuden",8,"FIN"
784,"kuva",8,"FIN"
785,"kysymys",8,"FIN"
786,"laaja",8,"FIN"
787,"länsi",8,"FIN"
788,"liittyviä",8,"FIN"
789,"lisääntynyt",8,"FIN"
790,"loimaalla",8,"FIN"
